abɔniːʁən	abɔniːɐ̯tɛst	V;IND;PST;2;SG	abonnieren	abonniertest
abɔniːʁən	abɔniːɐ̯tɛst	V;SBJV;PST;2;SG	abonnieren	abonniertest
abɔniːʁən	abɔniːɐ̯tət	V;IND;PST;2;PL	abonnieren	abonniertet
abɔniːʁən	abɔniːɐ̯tət	V;SBJV;PST;2;PL	abonnieren	abonniertet
abɔniːʁən	abɔniːɐ̯tə	V;IND;PST;1;SG	abonnieren	abonnierte
abɔniːʁən	abɔniːɐ̯tə	V;IND;PST;3;SG	abonnieren	abonnierte
abɔniːʁən	abɔniːɐ̯tə	V;SBJV;PST;1;SG	abonnieren	abonnierte
abɔniːʁən	abɔniːɐ̯tə	V;SBJV;PST;3;SG	abonnieren	abonnierte
abɔniːʁən	abɔniːɐ̯t	V;IMP;2;PL	abonnieren	abonniert
abɔniːʁən	abɔniːɐ̯t	V;IND;PRS;2;PL	abonnieren	abonniert
abɔniːʁən	abɔniːɐ̯t	V;IND;PRS;3;SG	abonnieren	abonniert
abɔniːʁən	abɔniːɐ̯t	V.PTCP;PST	abonnieren	abonniert
abɔniːʁən	abɔniːɐ̯	V;IMP;2;SG	abonnieren	abonnier
abɔnəmɛnt	abɔnəmɛnt	N;ACC;SG	abonnement	abonnement
abɔnəmɛnt	abɔnəmɛnt	N;DAT;SG	abonnement	abonnement
abɔnəmɛnt	abɔnəmɛnt	N;NOM;SG	abonnement	abonnement
abɔnəmɛnt	abɔnəmɛnts	N;ACC;PL	abonnement	abonnements
abɔnəmɛnt	abɔnəmɛnts	N;DAT;PL	abonnement	abonnements
abɔnəmɛnt	abɔnəmɛnts	N;GEN;PL	abonnement	abonnements
abɔnəmɛnt	abɔnəmɛnts	N;GEN;SG	abonnement	abonnements
abɔnəmɛnt	abɔnəmɛnts	N;NOM;PL	abonnement	abonnements
adaptɐ	adaptɐ	N;ACC;PL	adapter	adapter
adaptɐ	adaptɐ	N;ACC;SG	adapter	adapter
adaptɐ	adaptɐ	N;DAT;SG	adapter	adapter
adaptɐ	adaptɐ	N;GEN;PL	adapter	adapter
adaptɐ	adaptɐn	N;DAT;PL	adapter	adaptern
adaptɐ	adaptɐ	N;NOM;PL	adapter	adapter
adaptɐ	adaptɐ	N;NOM;SG	adapter	adapter
adaptɐ	adaptɐs	N;GEN;SG	adapter	adapters
adjɛktiːf	atjɛktiːvə	N;ACC;PL	adjektiv	adjektive
adjɛktiːf	atjɛktiːvə	N;GEN;PL	adjektiv	adjektive
adjɛktiːf	atjɛktiːvən	N;DAT;PL	adjektiv	adjektiven
adjɛktiːf	atjɛktiːvə	N;NOM;PL	adjektiv	adjektive
adjɛktiːf	atjɛktiːvəs	N;GEN;SG	adjektiv	adjektives
adjɛktiːf	adjɛktiːf	N;ACC;SG	adjektiv	adjektiv
adjɛktiːf	adjɛktiːf	N;DAT;SG	adjektiv	adjektiv
adjɛktiːf	adjɛktiːf	N;NOM;SG	adjektiv	adjektiv
adɔptiːʁən	adɔptiːʁənt	V.PTCP;PRS	adoptieren	adoptierend
adɔptiːʁən	adɔptiːʁən	V;IND;PRS;1;PL	adoptieren	adoptieren
adɔptiːʁən	adɔptiːʁən	V;IND;PRS;3;PL	adoptieren	adoptieren
adɔptiːʁən	adɔptiːʁən	V;NFIN	adoptieren	adoptieren
adɔptiːʁən	adɔptiːʁən	V;SBJV;PRS;1;PL	adoptieren	adoptieren
adɔptiːʁən	adɔptiːʁən	V;SBJV;PRS;3;PL	adoptieren	adoptieren
adɔptiːʁən	adɔptiːʁəst	V;SBJV;PRS;2;SG	adoptieren	adoptierest
adɔptiːʁən	adɔptiːʁət	V;SBJV;PRS;2;PL	adoptieren	adoptieret
adɔptiːʁən	adɔptiːʁə	V;IND;PRS;1;SG	adoptieren	adoptiere
adɔptiːʁən	adɔptiːʁə	V;SBJV;PRS;1;SG	adoptieren	adoptiere
adɔptiːʁən	adɔptiːʁə	V;SBJV;PRS;3;SG	adoptieren	adoptiere
adɔptiːʁən	adɔptiːɐ̯st	V;IND;PRS;2;SG	adoptieren	adoptierst
adɔptiːʁən	adɔptiːɐ̯tən	V;IND;PST;1;PL	adoptieren	adoptierten
adɔptiːʁən	adɔptiːɐ̯tən	V;IND;PST;3;PL	adoptieren	adoptierten
adɔptiːʁən	adɔptiːɐ̯tən	V;SBJV;PST;1;PL	adoptieren	adoptierten
adɔptiːʁən	adɔptiːɐ̯tən	V;SBJV;PST;3;PL	adoptieren	adoptierten
adɔptiːʁən	adɔptiːɐ̯tɛst	V;IND;PST;2;SG	adoptieren	adoptiertest
adɔptiːʁən	adɔptiːɐ̯tɛst	V;SBJV;PST;2;SG	adoptieren	adoptiertest
adɔptiːʁən	adɔptiːɐ̯tət	V;IND;PST;2;PL	adoptieren	adoptiertet
adɔptiːʁən	adɔptiːɐ̯tət	V;SBJV;PST;2;PL	adoptieren	adoptiertet
adɔptiːʁən	adɔptiːɐ̯tə	V;IND;PST;1;SG	adoptieren	adoptierte
adɔptiːʁən	adɔptiːɐ̯tə	V;IND;PST;3;SG	adoptieren	adoptierte
adɔptiːʁən	adɔptiːɐ̯tə	V;SBJV;PST;1;SG	adoptieren	adoptierte
adɔptiːʁən	adɔptiːɐ̯tə	V;SBJV;PST;3;SG	adoptieren	adoptierte
adɔptiːʁən	adɔptiːɐ̯t	V;IMP;2;PL	adoptieren	adoptiert
adɔptiːʁən	adɔptiːɐ̯t	V;IND;PRS;2;PL	adoptieren	adoptiert
adɔptiːʁən	adɔptiːɐ̯t	V;IND;PRS;3;SG	adoptieren	adoptiert
adɔptiːʁən	adɔptiːɐ̯t	V.PTCP;PST	adoptieren	adoptiert
adɔptiːʁən	adɔptiːɐ̯	V;IMP;2;SG	adoptieren	adoptier
adʁenaːlɪn	adʁenaːlɪn	N;ACC;SG	adrenalin	adrenalin
adʁenaːlɪn	adʁenaːlɪn	N;DAT;SG	adrenalin	adrenalin
adʁenaːlɪn	adʁenaːlɪn	N;NOM;SG	adrenalin	adrenalin
adʁenaːlɪn	adʁenaliːns	N;GEN;SG	adrenalin	adrenalins
afinitɛːt	afinitɛːtən	N;ACC;PL	affinität	affinitäten
afinitɛːt	afinitɛːtən	N;DAT;PL	affinität	affinitäten
afinitɛːt	afinitɛːtən	N;GEN;PL	affinität	affinitäten
afinitɛːt	afinitɛːtən	N;NOM;PL	affinität	affinitäten
afinitɛːt	afinitɛːt	N;ACC;SG	affinität	affinität
afinitɛːt	afinitɛːt	N;DAT;SG	affinität	affinität
afinitɛːt	afinitɛːt	N;GEN;SG	affinität	affinität
afinitɛːt	afinitɛːt	N;NOM;SG	affinität	affinität
afə	ʔafɱ̩	N;ACC;PL	affe	affen
afə	ʔafɱ̩	N;ACC;SG	affe	affen
afə	ʔafɱ̩	N;DAT;PL	affe	affen
afə	ʔafɱ̩	N;DAT;SG	affe	affen
afə	ʔafɱ̩	N;GEN;PL	affe	affen
afə	ʔafɱ̩	N;GEN;SG	affe	affen
afə	ʔafɱ̩	N;NOM;PL	affe	affen
afə	afə	N;NOM;SG	affe	affe
afɛkt	afɛktə	N;ACC;PL	affekt	affekte
afɛkt	afɛktə	N;GEN;PL	affekt	affekte
afɛkt	afɛktn̩	N;DAT;PL	affekt	affekten
afɛkt	afɛktə	N;NOM;PL	affekt	affekte
afɛkt	afɛkt	N;ACC;SG	affekt	affekt
afɛkt	afɛkt	N;DAT;SG	affekt	affekt
afɛkt	afɛkt	N;NOM;SG	affekt	affekt
afɛkt	afɛkts	N;GEN;SG	affekt	affekts
afʁikaːnɐ	afʁikaːnɐ	N;ACC;PL	afrikaner	afrikaner
afʁikaːnɐ	afʁikaːnɐ	N;ACC;SG	afrikaner	afrikaner
afʁikaːnɐ	afʁikaːnɐ	N;DAT;SG	afrikaner	afrikaner
afʁikaːnɐ	afʁikaːnɐ	N;GEN;PL	afrikaner	afrikaner
afʁikaːnɐ	afʁikaːnɐn	N;DAT;PL	afrikaner	afrikanern
afʁikaːnɐ	afʁikaːnɐ	N;NOM;PL	afrikaner	afrikaner
afʁikaːnɐ	afʁikaːnɐ	N;NOM;SG	afrikaner	afrikaner
afʁikaːnɐ	afʁikaːnɐs	N;GEN;SG	afrikaner	afrikaners
akademiː	akademiː	N;ACC;SG	akademie	akademie
akademiː	akademiː	N;DAT;SG	akademie	akademie
akademiː	akademiː	N;GEN;SG	akademie	akademie
akademiː	akademiːən	N;ACC;PL	akademie	akademien
akademiː	akademiːən	N;DAT;PL	akademie	akademien
akademiː	akademiːən	N;GEN;PL	akademie	akademien
akademiː	akademiːən	N;NOM;PL	akademie	akademien
akademiː	akademiː	N;NOM;SG	akademie	akademie
akaːdeːmikɐ	akaːdeːmikɐ	N;ACC;PL	akademiker	akademiker
akaːdeːmikɐ	akaːdeːmikɐ	N;ACC;SG	akademiker	akademiker
akaːdeːmikɐ	akaːdeːmikɐ	N;DAT;SG	akademiker	akademiker
akaːdeːmikɐ	akaːdeːmikɐ	N;GEN;PL	akademiker	akademiker
akaːdeːmikɐ	akaːdeːmikɛʁn	N;DAT;PL	akademiker	akademikern
akaːdeːmikɐ	akaːdeːmikɐ	N;NOM;PL	akademiker	akademiker
akaːdeːmikɐ	akaːdeːmikɐ	N;NOM;SG	akademiker	akademiker
akaːdeːmikɐ	akaːdeːmikɐs	N;GEN;SG	akademiker	akademikers
akst	ɛkstə	N;ACC;PL	axt	äxte
akst	ɛkstə	N;GEN;PL	axt	äxte
akst	ʔɛkstn̩	N;DAT;PL	axt	äxten
akst	ɛkstə	N;NOM;PL	axt	äxte
akst	akst	N;ACC;SG	axt	axt
akst	akst	N;DAT;SG	axt	axt
akst	akst	N;GEN;SG	axt	axt
akst	akst	N;NOM;SG	axt	axt
aksə	aksə	N;ACC;SG	achse	achse
aksə	aksə	N;DAT;SG	achse	achse
aksə	aksə	N;GEN;SG	achse	achse
aksə	aksən	N;ACC;PL	achse	achsen
aksə	aksən	N;DAT;PL	achse	achsen
aksə	aksən	N;GEN;PL	achse	achsen
aksə	aksən	N;NOM;PL	achse	achsen
aksə	aksə	N;NOM;SG	achse	achse
akt	aktə	N;ACC;PL	akt	akte
akt	aktə	N;GEN;PL	akt	akte
akt	ʔaktn̩	N;DAT;PL	akt	akten
akt	aktə	N;NOM;PL	akt	akte
akt	aktəs	N;GEN;SG	akt	aktes
akt	akt	N;ACC;SG	akt	akt
akt	akt	N;DAT;SG	akt	akt
akt	akt	N;NOM;SG	akt	akt
aktivitɛːt	aktivitɛːtən	N;ACC;PL	aktivität	aktivitäten
aktivitɛːt	aktivitɛːtən	N;DAT;PL	aktivität	aktivitäten
aktivitɛːt	aktivitɛːtən	N;GEN;PL	aktivität	aktivitäten
aktivitɛːt	aktivitɛːtən	N;NOM;PL	aktivität	aktivitäten
aktivitɛːt	aktivitɛːt	N;ACC;SG	aktivität	aktivität
aktivitɛːt	aktivitɛːt	N;DAT;SG	aktivität	aktivität
aktivitɛːt	aktivitɛːt	N;GEN;SG	aktivität	aktivität
aktivitɛːt	aktivitɛːt	N;NOM;SG	aktivität	aktivität
aktiviːʁən	aktiviːʁənt	V.PTCP;PRS	aktivieren	aktivierend
aktiviːʁən	aktiviːʁən	V;IND;PRS;1;PL	aktivieren	aktivieren
aktiviːʁən	aktiviːʁən	V;IND;PRS;3;PL	aktivieren	aktivieren
aktiviːʁən	aktiviːʁən	V;NFIN	aktivieren	aktivieren
aktiviːʁən	aktiviːʁən	V;SBJV;PRS;1;PL	aktivieren	aktivieren
aktiviːʁən	aktiviːʁən	V;SBJV;PRS;3;PL	aktivieren	aktivieren
aktiviːʁən	aktiviːʁəst	V;SBJV;PRS;2;SG	aktivieren	aktivierest
aktiviːʁən	aktiviːʁeːt	V;SBJV;PRS;2;PL	aktivieren	aktivieret
aktiviːʁən	aktiviːʁə	V;IND;PRS;1;SG	aktivieren	aktiviere
aktiviːʁən	aktiviːʁə	V;SBJV;PRS;1;SG	aktivieren	aktiviere
aktiviːʁən	aktiviːʁə	V;SBJV;PRS;3;SG	aktivieren	aktiviere
aktiviːʁən	aktiviːɐ̯st	V;IND;PRS;2;SG	aktivieren	aktivierst
aktiviːʁən	aktiviːɐ̯tən	V;IND;PST;1;PL	aktivieren	aktivierten
aktiviːʁən	aktiviːɐ̯tən	V;IND;PST;3;PL	aktivieren	aktivierten
aktiviːʁən	aktiviːɐ̯tən	V;SBJV;PST;1;PL	aktivieren	aktivierten
aktiviːʁən	aktiviːɐ̯tən	V;SBJV;PST;3;PL	aktivieren	aktivierten
aktiviːʁən	aktiviːɐ̯təst	V;IND;PST;2;SG	aktivieren	aktiviertest
aktiviːʁən	aktiviːɐ̯təst	V;SBJV;PST;2;SG	aktivieren	aktiviertest
aktiviːʁən	aktiviːɐ̯tət	V;IND;PST;2;PL	aktivieren	aktiviertet
aktiviːʁən	aktiviːɐ̯tət	V;SBJV;PST;2;PL	aktivieren	aktiviertet
aktiviːʁən	aktiviːɐ̯tə	V;IND;PST;1;SG	aktivieren	aktivierte
aktiviːʁən	aktiviːɐ̯tə	V;IND;PST;3;SG	aktivieren	aktivierte
aktiviːʁən	aktiviːɐ̯tə	V;SBJV;PST;1;SG	aktivieren	aktivierte
aktiviːʁən	aktiviːɐ̯tə	V;SBJV;PST;3;SG	aktivieren	aktivierte
aktiviːʁən	aktiviːɐ̯t	V;IMP;2;PL	aktivieren	aktiviert
aktiviːʁən	aktiviːɐ̯t	V;IND;PRS;2;PL	aktivieren	aktiviert
aktiviːʁən	aktiviːɐ̯t	V;IND;PRS;3;SG	aktivieren	aktiviert
aktiviːʁən	aktiviːɐ̯t	V.PTCP;PST	aktivieren	aktiviert
aktiviːʁən	aktiviːɐ̯	V;IMP;2;SG	aktivieren	aktivier
aktivɪst	aktivɪstn̩	N;ACC;PL	aktivist	aktivisten
aktivɪst	aktivɪstn̩	N;ACC;SG	aktivist	aktivisten
aktivɪst	aktivɪstn̩	N;DAT;PL	aktivist	aktivisten
aktivɪst	aktivɪstn̩	N;DAT;SG	aktivist	aktivisten
aktivɪst	aktivɪstn̩	N;GEN;PL	aktivist	aktivisten
aktivɪst	aktivɪstn̩	N;GEN;SG	aktivist	aktivisten
aktivɪst	aktivɪstn̩	N;NOM;PL	aktivist	aktivisten
aktivɪst	aktivɪst	N;NOM;SG	aktivist	aktivist
aktiːənmaʁkt	aktiːənmɛʁktə	N;ACC;PL	aktienmarkt	aktienmärkte
aktiːənmaʁkt	aktiːənmɛʁktə	N;GEN;PL	aktienmarkt	aktienmärkte
aktiːənmaʁkt	aktiːənmɛʁktn̩	N;DAT;PL	aktienmarkt	aktienmärkten
aktiːənmaʁkt	aktiːənmɛʁktə	N;NOM;PL	aktienmarkt	aktienmärkte
aktiːənmaʁkt	aktiːənmaʁktəs	N;GEN;SG	aktienmarkt	aktienmarktes
aktiːənmaʁkt	aktiːənmaʁkt	N;ACC;SG	aktienmarkt	aktienmarkt
aktiːənmaʁkt	aktiːənmaʁkt	N;DAT;SG	aktienmarkt	aktienmarkt
aktiːənmaʁkt	aktiːənmaʁkt	N;NOM;SG	aktienmarkt	aktienmarkt
aktsjoneːɐ̯	aktsɪ̯onɛːʁə	N;ACC;PL	aktionär	aktionäre
aktsjoneːɐ̯	aktsɪ̯onɛːʁə	N;GEN;PL	aktionär	aktionäre
aktsjoneːɐ̯	aktsjonɛːʁən	N;DAT;PL	aktionär	aktionären
aktsjoneːɐ̯	aktsɪ̯onɛːʁə	N;NOM;PL	aktionär	aktionäre
aktsjoneːɐ̯	aktsjoneːɐ̯	N;ACC;SG	aktionär	aktionär
aktsjoneːɐ̯	aktsjoneːɐ̯	N;DAT;SG	aktionär	aktionär
aktsjoneːɐ̯	aktsjoneːɐ̯	N;NOM;SG	aktionär	aktionär
aktsjoneːɐ̯	aktsɪ̯onɛːʁs	N;GEN;SG	aktionär	aktionärs
aktualiziːʁən	aktualiziːʁənt	V.PTCP;PRS	aktualisieren	aktualisierend
aktualiziːʁən	aktualiziːʁən	V;IND;PRS;1;PL	aktualisieren	aktualisieren
aktualiziːʁən	aktualiziːʁən	V;IND;PRS;3;PL	aktualisieren	aktualisieren
aktualiziːʁən	aktualiziːʁən	V;NFIN	aktualisieren	aktualisieren
aktualiziːʁən	aktualiziːʁən	V;SBJV;PRS;1;PL	aktualisieren	aktualisieren
aktualiziːʁən	aktualiziːʁən	V;SBJV;PRS;3;PL	aktualisieren	aktualisieren
aktualiziːʁən	aktualiziːʀəst	V;SBJV;PRS;2;SG	aktualisieren	aktualisierest
aktualiziːʁən	aktualiziːʀət	V;SBJV;PRS;2;PL	aktualisieren	aktualisieret
aktualiziːʁən	aktualiziːʁə	V;IND;PRS;1;SG	aktualisieren	aktualisiere
aktualiziːʁən	aktualiziːʁə	V;SBJV;PRS;1;SG	aktualisieren	aktualisiere
aktualiziːʁən	aktualiziːʁə	V;SBJV;PRS;3;SG	aktualisieren	aktualisiere
aktualiziːʁən	aktualiziːɐ̯st	V;IND;PRS;2;SG	aktualisieren	aktualisierst
aktualiziːʁən	aktualiziːɐ̯tn̩	V;IND;PST;1;PL	aktualisieren	aktualisierten
aktualiziːʁən	aktualiziːɐ̯tn̩	V;IND;PST;3;PL	aktualisieren	aktualisierten
aktualiziːʁən	aktualiziːɐ̯tn̩	V;SBJV;PST;1;PL	aktualisieren	aktualisierten
aktualiziːʁən	aktualiziːɐ̯tn̩	V;SBJV;PST;3;PL	aktualisieren	aktualisierten
aktualiziːʁən	aktualiziːɐ̯tɛst	V;IND;PST;2;SG	aktualisieren	aktualisiertest
aktualiziːʁən	aktualiziːɐ̯tɛst	V;SBJV;PST;2;SG	aktualisieren	aktualisiertest
aktualiziːʁən	aktualiziːɐ̯tət	V;IND;PST;2;PL	aktualisieren	aktualisiertet
aktualiziːʁən	aktualiziːɐ̯tət	V;SBJV;PST;2;PL	aktualisieren	aktualisiertet
aktualiziːʁən	aktualiziːɐ̯tə	V;IND;PST;1;SG	aktualisieren	aktualisierte
aktualiziːʁən	aktualiziːɐ̯tə	V;IND;PST;3;SG	aktualisieren	aktualisierte
aktualiziːʁən	aktualiziːɐ̯tə	V;SBJV;PST;1;SG	aktualisieren	aktualisierte
aktualiziːʁən	aktualiziːɐ̯tə	V;SBJV;PST;3;SG	aktualisieren	aktualisierte
aktualiziːʁən	aktualiziːɐ̯t	V;IMP;2;PL	aktualisieren	aktualisiert
aktualiziːʁən	aktualiziːɐ̯t	V;IND;PRS;2;PL	aktualisieren	aktualisiert
aktualiziːʁən	aktualiziːɐ̯t	V;IND;PRS;3;SG	aktualisieren	aktualisiert
aktualiziːʁən	aktualiziːɐ̯t	V.PTCP;PST	aktualisieren	aktualisiert
aktualiziːʁən	aktualiziːɐ̯	V;IMP;2;SG	aktualisieren	aktualisier
aktualiziːʁʊŋ	aktualiziːʀʊŋən	N;ACC;PL	aktualisierung	aktualisierungen
aktualiziːʁʊŋ	aktualiziːʀʊŋən	N;DAT;PL	aktualisierung	aktualisierungen
aktualiziːʁʊŋ	aktualiziːʀʊŋən	N;GEN;PL	aktualisierung	aktualisierungen
aktualiziːʁʊŋ	aktualiziːʀʊŋən	N;NOM;PL	aktualisierung	aktualisierungen
aktualiziːʁʊŋ	aktualiziːʁʊŋ	N;ACC;SG	aktualisierung	aktualisierung
aktualiziːʁʊŋ	aktualiziːʁʊŋ	N;DAT;SG	aktualisierung	aktualisierung
aktualiziːʁʊŋ	aktualiziːʁʊŋ	N;GEN;SG	aktualisierung	aktualisierung
aktualiziːʁʊŋ	aktualiziːʁʊŋ	N;NOM;SG	aktualisierung	aktualisierung
aktøːɐ̯	aktɔʏ̯ʁə	N;ACC;PL	akteur	akteure
aktøːɐ̯	aktɔʏ̯ʁə	N;GEN;PL	akteur	akteure
aktøːɐ̯	aktɔʏ̯ʁən	N;DAT;PL	akteur	akteuren
aktøːɐ̯	aktɔʏ̯ʁə	N;NOM;PL	akteur	akteure
aktøːɐ̯	aktøːɐ̯	N;ACC;SG	akteur	akteur
aktøːɐ̯	aktøːɐ̯	N;DAT;SG	akteur	akteur
aktøːɐ̯	aktøːɐ̯	N;NOM;SG	akteur	akteur
aktøːɐ̯	aktøːɐ̯s	N;GEN;SG	akteur	akteurs
akt͡sɛnt	akt͡sɛntə	N;ACC;PL	akzent	akzente
akt͡sɛnt	akt͡sɛntə	N;GEN;PL	akzent	akzente
akt͡sɛnt	akt͡sɛntən	N;DAT;PL	akzent	akzenten
akt͡sɛnt	akt͡sɛntə	N;NOM;PL	akzent	akzente
akt͡sɛnt	akt͡sɛntəs	N;GEN;SG	akzent	akzentes
akt͡sɛnt	akt͡sɛnt	N;ACC;SG	akzent	akzent
akt͡sɛnt	akt͡sɛnt	N;DAT;SG	akzent	akzent
akt͡sɛnt	akt͡sɛnt	N;NOM;SG	akzent	akzent
akt͡sɛptiːʀən	akt͡sɛptiːʀənt	V.PTCP;PRS	akzeptieren	akzeptierend
akt͡sɛptiːʀən	akt͡sɛptiːʀən	V;IND;PRS;1;PL	akzeptieren	akzeptieren
akt͡sɛptiːʀən	akt͡sɛptiːʀən	V;IND;PRS;3;PL	akzeptieren	akzeptieren
akt͡sɛptiːʀən	akt͡sɛptiːʀən	V;NFIN	akzeptieren	akzeptieren
akt͡sɛptiːʀən	akt͡sɛptiːʀən	V;SBJV;PRS;1;PL	akzeptieren	akzeptieren
akt͡sɛptiːʀən	akt͡sɛptiːʀən	V;SBJV;PRS;3;PL	akzeptieren	akzeptieren
akt͡sɛptiːʀən	akt͡sɛptiːʀəst	V;SBJV;PRS;2;SG	akzeptieren	akzeptierest
akt͡sɛptiːʀən	akt͡sɛptiːʀət	V;SBJV;PRS;2;PL	akzeptieren	akzeptieret
akt͡sɛptiːʀən	akt͡sɛptiːʀə	V;IND;PRS;1;SG	akzeptieren	akzeptiere
akt͡sɛptiːʀən	akt͡sɛptiːʀə	V;SBJV;PRS;1;SG	akzeptieren	akzeptiere
akt͡sɛptiːʀən	akt͡sɛptiːʀə	V;SBJV;PRS;3;SG	akzeptieren	akzeptiere
akt͡sɛptiːʀən	akt͡sɛptiːɐ̯st	V;IND;PRS;2;SG	akzeptieren	akzeptierst
akt͡sɛptiːʀən	akt͡sɛptiːɐ̯tən	V;IND;PST;1;PL	akzeptieren	akzeptierten
akt͡sɛptiːʀən	akt͡sɛptiːɐ̯tən	V;IND;PST;3;PL	akzeptieren	akzeptierten
akt͡sɛptiːʀən	akt͡sɛptiːɐ̯tən	V;SBJV;PST;1;PL	akzeptieren	akzeptierten
akt͡sɛptiːʀən	akt͡sɛptiːɐ̯tən	V;SBJV;PST;3;PL	akzeptieren	akzeptierten
akt͡sɛptiːʀən	akt͡sɛptiːɐ̯təst	V;IND;PST;2;SG	akzeptieren	akzeptiertest
akt͡sɛptiːʀən	akt͡sɛptiːɐ̯təst	V;SBJV;PST;2;SG	akzeptieren	akzeptiertest
akt͡sɛptiːʀən	akt͡sɛptiːɐ̯tət	V;IND;PST;2;PL	akzeptieren	akzeptiertet
akt͡sɛptiːʀən	akt͡sɛptiːɐ̯tət	V;SBJV;PST;2;PL	akzeptieren	akzeptiertet
akt͡sɛptiːʀən	akt͡sɛptiːɐ̯tə	V;IND;PST;1;SG	akzeptieren	akzeptierte
akt͡sɛptiːʀən	akt͡sɛptiːɐ̯tə	V;IND;PST;3;SG	akzeptieren	akzeptierte
akt͡sɛptiːʀən	akt͡sɛptiːɐ̯tə	V;SBJV;PST;1;SG	akzeptieren	akzeptierte
akt͡sɛptiːʀən	akt͡sɛptiːɐ̯tə	V;SBJV;PST;3;SG	akzeptieren	akzeptierte
akt͡sɛptiːʀən	akt͡sɛptiːɐ̯t	V;IMP;2;PL	akzeptieren	akzeptiert
akt͡sɛptiːʀən	akt͡sɛptiːɐ̯t	V;IND;PRS;2;PL	akzeptieren	akzeptiert
akt͡sɛptiːʀən	akt͡sɛptiːɐ̯t	V;IND;PRS;3;SG	akzeptieren	akzeptiert
akt͡sɛptiːʀən	akt͡sɛptiːɐ̯t	V.PTCP;PST	akzeptieren	akzeptiert
akt͡sɛptiːʀən	akt͡sɛptiːɐ̯	V;IMP;2;SG	akzeptieren	akzeptier
aku	aku	N;ACC;SG	akku	akku
aku	aku	N;DAT;SG	akku	akku
aku	aku	N;NOM;SG	akku	akku
aku	akʊs	N;ACC;PL	akku	akkus
aku	akʊs	N;DAT;PL	akku	akkus
aku	akʊs	N;GEN;PL	akku	akkus
aku	akʊs	N;GEN;SG	akku	akkus
aku	akʊs	N;NOM;PL	akku	akkus
akuːt	akuːtə	N;ACC;PL	akut	akute
akuːt	akuːtə	N;GEN;PL	akut	akute
akuːt	akuːtn̩	N;DAT;PL	akut	akuten
akuːt	akuːtə	N;NOM;PL	akut	akute
akuːt	akuːtəs	N;GEN;SG	akut	akutes
